1,1,18
1,1,14
1,1,70
1,1,26
1,1,26
1,1,27
1,1,21
1,1,21
1,1,18
1,1,13
1,1,17
1,1,14
1,1,19
1,1,30
1,1,18
1,1,21
1,1,12
1,1,16
1,1,17
1,1,29
1,1,14
1,1,15
1,1,17
1,1,33
1,1,31
1,1,21
1,1,9
1,1,24
1,1,47
1,1,13
1,2,19
1,2,11
1,2,25
1,2,25
1,2,16
1,2,23
1,2,16
1,2,19
1,2,17
1,2,13
1,2,25
1,2,12
1,2,19
1,2,23
1,2,14
1,2,20
1,2,18
1,2,19
1,2,29
1,2,16
1,2,24
1,2,19
1,2,15
1,2,17
1,2,11
1,2,16
1,2,12
1,2,13
1,2,24
1,2,19
1,2,11
1,2,14
1,2,14
1,2,39
1,2,19
1,2,18
2,1,10
2,1,24
2,1,21
2,1,20
2,1,15
2,1,32
2,1,38
2,1,21
2,1,43
2,1,58
2,1,37
2,1,15
2,1,58
2,1,14
2,1,16
2,1,27
2,1,34
2,1,16
2,1,14
2,1,34
2,1,18
2,1,18
2,1,28
2,1,12
2,1,27
2,1,20
2,1,11
2,1,13
2,1,13
2,1,18
2,1,21
2,1,15
2,2,20
2,2,27
2,2,19
2,2,21
2,2,23
2,2,12
2,2,21
2,2,15
2,2,18
2,2,23
2,2,18
2,2,32
2,2,23
2,2,27
2,2,11
2,2,34
2,2,25
2,2,20
2,2,16
2,2,24
2,2,27
2,2,15
2,2,19
2,2,18
2,2,17
2,2,15
2,2,25
2,2,27
2,2,26
2,2,17
2,2,14
2,2,17
2,2,29
2,2,23
2,2,12
2,2,20
2,2,17
2,2,18
2,2,16
2,2,24
2,2,15
2,2,17
2,2,29
2,2,27
2,2,19
2,2,21
2,2,22
2,2,33
2,2,30
2,2,26
5,1,29
5,1,19
5,1,25
5,1,24
5,1,26
5,1,21
5,1,67
5,1,17
5,1,15
5,1,33
5,1,41
5,1,18
5,1,25
5,1,38
5,1,54
5,1,35
5,1,23
5,1,17
5,1,30
5,1,22
5,1,16
5,1,25
5,1,25
5,1,32
5,1,35
5,1,22
5,1,25
5,1,19
5,1,30
5,1,27
5,1,24
5,1,21
5,1,17
5,2,23
5,2,20
5,2,27
5,2,24
5,2,24
5,2,19
5,2,22
5,2,26
5,2,24
5,2,22
5,2,29
5,2,14
5,2,21
5,2,17
5,2,18
5,2,18
5,2,14
5,2,31
5,2,20
5,2,19
5,2,26
5,2,18
5,2,18
5,2,16
5,2,19
5,2,16
5,2,23
5,2,20
5,2,19
5,2,16
5,2,15
5,2,18
5,2,15
5,2,28
5,2,22
5,2,23
5,2,20
5,2,25
9,1,18
9,1,21
9,1,26
9,1,18
9,1,40
9,1,40
9,1,25
9,1,46
9,1,18
9,1,26
9,1,21
9,1,31
9,1,21
9,1,37
9,1,46
9,1,35
9,1,25
9,1,30
9,1,29
9,1,34
9,1,29
9,1,20
9,1,23
9,1,31
9,1,18
9,1,18
9,1,32
9,1,20
9,1,20
9,1,13
9,1,22
9,1,22
9,1,26
9,1,46
9,1,28
9,1,38
9,2,29
9,2,26
9,2,20
9,2,18
9,2,23
9,2,24
9,2,25
9,2,19
9,2,26
9,2,20
9,2,29
9,2,24
9,2,12
9,2,32
9,2,32
9,2,29
9,2,25
9,2,19
9,2,22
9,2,26
9,2,21
9,2,28
9,2,19
9,2,21
9,2,22
9,2,28
9,2,13
9,2,18
9,2,19
9,2,33
9,2,19
9,2,24
9,2,24
9,2,20
10,1,28
10,1,28
10,1,18
10,1,28
10,1,18
10,1,72
10,1,37
10,1,12
10,1,18
10,1,32
10,1,22
10,1,19
10,1,17
10,1,34
10,1,23
10,1,22
10,1,34
10,1,36
10,1,24
10,1,15
10,1,43
10,1,46
10,1,10
10,1,16
10,1,26
10,1,8
10,1,19
10,1,16
10,1,35
10,1,25
10,1,16
10,1,16
10,1,10
10,1,13
10,1,10
10,1,16
10,1,11
10,1,18
10,1,18
10,1,18
10,1,13
10,1,10
10,2,25
10,2,18
10,2,7
10,2,18
10,2,24
10,2,20
10,2,8
10,2,27
10,2,23
10,2,10
10,2,27
10,2,32
10,2,12
10,2,40
10,2,28
10,2,27
10,2,17
10,2,10
10,2,22
10,2,24
10,2,27
10,2,32
10,2,14
10,2,12
10,2,11
10,2,8
10,2,11
10,2,12
10,2,9
10,2,11
10,2,10
10,2,19
10,2,10
10,2,15
10,2,33
10,2,8
10,2,11
10,2,10
10,2,7
10,2,14
10,2,15
10,2,20
10,2,35
10,2,33
16,1,22
16,1,61
16,1,38
16,1,48
16,1,30
16,1,34
16,1,46
16,1,51
16,1,32
16,1,37
16,1,34
16,1,25
16,1,29
16,1,22
16,1,18
16,1,30
16,1,21
16,1,24
16,1,13
16,1,26
16,1,21
16,1,29
16,1,38
16,1,25
16,1,55
16,1,21
16,1,26
16,1,44
16,1,38
16,1,45
16,1,43
16,1,42
16,1,23
16,1,52
16,2,26
16,2,27
16,2,20
16,2,36
16,2,27
16,2,29
16,2,33
16,2,28
16,2,18
16,2,21
16,2,30
16,2,28
16,2,24
16,2,28
16,2,23
16,2,33
16,2,23
16,2,14
16,2,23
16,2,19
16,2,19
16,2,17
16,2,19
16,2,21
16,2,19
16,2,16
16,2,22
16,2,40
16,2,42
16,2,25
16,2,26
16,2,20
16,2,22
16,2,30
16,2,24
